,subject,predicate,object
4783,Khaled Hosseini,wrote,BookThe_Kite_Runner
4784,Khaled Hosseini,writesGenre,GenreFiction
4785,Khaled Hosseini,bornInCentury,Century_20
4786,Khin Khin Htoo,wrote,BookPhat_Sein_Kyun_Taung_Shwe_Wuttuto_Mya
4787,Khin Khin Htoo,writesGenre,GenreRomance_Novel
4788,Khin Khin Htoo,bornInCentury,Century_20
4789,Kieran Scott,wrote,BookPrivate_Novel_Series
4790,Kieran Scott,writesGenre,GenreYoung_Adult_Literature
4791,Kieran Scott,bornInCentury,Century_20
4792,Kim Mohan,wrote,BookDragon_Magazine
4793,Kim Mohan,wrote,BookWilderness_Survival_Guide
4794,Kim Mohan,writesGenre,GenreRoleplaying_Game
4795,Kim Mohan,bornInCentury,Century_20
4796,Kimiko Hahn,wrote,BookEarshot_Book
4797,Kimiko Hahn,writesGenre,GenrePoetry
4798,Kimiko Hahn,bornInCentury,Century_20
4799,Kir Bulychev,wrote,BookAlisa_Selezneva
4800,Kir Bulychev,writesGenre,GenreScience_Fiction
4801,Kir Bulychev,bornInCentury,Century_20
4802,Kiyohiko Azuma,wrote,BookAzumanga_Daioh
4803,Kiyohiko Azuma,wrote,BookYotsuba
4804,Kiyohiko Azuma,writesGenre,GenreShnen_Manga
4805,Kiyohiko Azuma,bornInCentury,Century_20
4806,Klas Östergren,wrote,BookGangsters_Novel
4807,Klas Östergren,wrote,BookGentlemen_Novel
4808,Klas Östergren,writesGenre,GenreLiterary
4809,Klas Östergren,bornInCentury,Century_20
4810,Koji Suzuki,wrote,BookDark_Water_Book
4811,Koji Suzuki,wrote,BookRing_Suzuki_Novel
4812,Koji Suzuki,writesGenre,GenreFantasy
4813,Koji Suzuki,writesGenre,GenreHorror_Fiction
4814,Koji Suzuki,writesGenre,GenreScience_Fiction
4815,Koji Suzuki,writesGenre,GenreThriller_Genre
4816,Koji Suzuki,bornInCentury,Century_20
4817,Koji Yanagi,wrote,BookJoker_Game
4818,Koji Yanagi,writesGenre,GenreMystery_Fiction
4819,Koji Yanagi,writesGenre,GenreThriller_Genre
4820,Koji Yanagi,bornInCentury,Century_20
4821,Kola Onadipe,wrote,BookSugar_Girl_Novel
4822,Kola Onadipe,writesGenre,GenreChildrens_Literature
4823,Kola Onadipe,bornInCentury,Century_20
4824,Konstantin Trenyov,wrote,BookLyubov_Yarovaya
4825,Konstantin Trenyov,writesGenre,GenreDrama
4826,Konstantin Trenyov,writesGenre,GenreShort_Stories
4827,Konstantin Trenyov,bornInCentury,Century_19
4828,Kottarathil Sankunni,wrote,BookAithihyamala
4829,Kottarathil Sankunni,writesGenre,GenreNovel
4830,Kottarathil Sankunni,writesGenre,GenreShort_Story
4831,Kottarathil Sankunni,bornInCentury,Century_19
4832,Kouhei Kadono,wrote,BookBoogiepop_Series
4833,Kouhei Kadono,writesGenre,GenreMystery_Fiction
4834,Kouhei Kadono,bornInCentury,Century_20
4835,Koushun Takami,wrote,BookBattle_Royale_Novel
4836,Koushun Takami,writesGenre,GenreFiction
4837,Koushun Takami,writesGenre,GenreJournalism
4838,Koushun Takami,bornInCentury,Century_20
4839,Krzysztof Kąkolewski,wrote,BookKielce_Pogrom
4840,Krzysztof Kąkolewski,writesGenre,GenreMystery_Fiction
4841,Krzysztof Kąkolewski,writesGenre,GenreNonfiction
4842,Krzysztof Kąkolewski,bornInCentury,Century_20
4843,Kulpreet Yadav,wrote,BookSushant_Singh
4844,Kulpreet Yadav,writesGenre,GenreConspiracy_Fiction
4845,Kulpreet Yadav,writesGenre,GenreMystery_Fiction
4846,Kulpreet Yadav,writesGenre,GenreThriller_Genre
4847,Kulpreet Yadav,bornInCentury,Century_20
4848,Kęstutis Kasparavičius,wrote,BookThe_Missing_Picture
4849,Kęstutis Kasparavičius,writesGenre,GenreChildren
4850,Kęstutis Kasparavičius,writesGenre,GenreFamily
4851,Kęstutis Kasparavičius,writesGenre,GenreFantasy
4852,Kęstutis Kasparavičius,writesGenre,GenreHumor
4853,Kęstutis Kasparavičius,writesGenre,GenreAnimals
4854,Kęstutis Kasparavičius,bornInCentury,Century_20
4855,L. T. C. Rolt,wrote,BookGeorge_Stephenson
4856,L. T. C. Rolt,wrote,BookIsambard_Kingdom_Brunel
4857,L. T. C. Rolt,wrote,BookNarrow_Boat_Book
4858,L. T. C. Rolt,wrote,BookRobert_Stephenson
4859,L. T. C. Rolt,wrote,BookThomas_Telford
4860,L. T. C. Rolt,writesGenre,GenreIndustrial_History
4861,L. T. C. Rolt,writesGenre,GenreBiography
4862,L. T. C. Rolt,writesGenre,GenreGhost_Stories
4863,L. T. C. Rolt,bornInCentury,Century_20
4864,Laini Taylor,wrote,BookDaughter_Of_Smoke_And_Bone_Trilogy
4865,Laini Taylor,writesGenre,GenreYoung_Adult_Fiction
4866,Laini Taylor,bornInCentury,Century_20
4867,Larry Brown (author),wrote,BookDirty_Work_Larry_Brown_Novel
4868,Larry Brown (author),writesGenre,GenreNovel
4869,Larry Brown (author),writesGenre,GenreShort_Story
4870,Larry Brown (author),writesGenre,GenreEssay
4871,Larry Brown (author),bornInCentury,Century_20
4872,Larry Niven,wrote,BookDream_Park
4873,Larry Niven,wrote,BookLucifers_Hammer
4874,Larry Niven,wrote,BookRingworld
4875,Larry Niven,wrote,BookThe_Mote_In_Gods_Eye
4876,Larry Niven,wrote,BookThe_Ringworld_Engineers
4877,Larry Niven,writesGenre,GenreFantasy
4878,Larry Niven,writesGenre,GenreHard_Science_Fiction
4879,Larry Niven,bornInCentury,Century_20
4880,Laura Hillenbrand,wrote,BookSeabiscuit_An_American_Legend
4881,Laura Hillenbrand,wrote,BookUnbroken_A_World_War_Ii_Story_Of_Survival
4882,Laura Hillenbrand,wrote,BookResilience
4883,Laura Hillenbrand,wrote,BookAnd_Redemption
4884,Laura Hillenbrand,writesGenre,GenreNonfiction
4885,Laura Hillenbrand,bornInCentury,Century_20
4886,Laura Ingalls Wilder,wrote,BookList_Of_Little_House_On_The_Prairie_Books
4887,Laura Ingalls Wilder,wrote,BookLittle_House_On_The_Prairie_Novel
4888,Laura Ingalls Wilder,writesGenre,GenreFamily_Saga
4889,Laura Ingalls Wilder,bornInCentury,Century_19
4890,Laurell K. Hamilton,wrote,BookAnita_Blake_Vampire_Hunter
4891,Laurell K. Hamilton,wrote,BookMerry_Gentry_Series
4892,Laurell K. Hamilton,writesGenre,GenreErotica
4893,Laurell K. Hamilton,writesGenre,GenreFantasy_Novel
4894,Laurell K. Hamilton,writesGenre,GenreHorror_Novel
4895,Laurell K. Hamilton,writesGenre,GenreRomance_Novel
4896,Laurell K. Hamilton,writesGenre,GenreScience_Fiction
4897,Laurell K. Hamilton,bornInCentury,Century_20
4898,Lauren Child,wrote,BookCharlie_And_Lola
4899,Lauren Child,wrote,BookClarice_Bean
4900,Lauren Child,wrote,BookRuby_Redfort
4901,Lauren Child,writesGenre,GenreChildrens_Literature
4902,Lauren Child,bornInCentury,Century_20
4903,Lauren DeStefano,wrote,BookWither_Destefano_Novel
4904,Lauren DeStefano,writesGenre,GenreUtopian_And_Dystopian_Fiction
4905,Lauren DeStefano,bornInCentury,Century_20
4906,Lauren Oliver,wrote,BookBefore_I_Fall
4907,Lauren Oliver,writesGenre,GenreDystopia
4908,Lauren Oliver,writesGenre,GenreRomance_Novel
4909,Lauren Oliver,writesGenre,GenreScience_Fiction
4910,Lauren Oliver,writesGenre,GenreYoung_Adult_Fiction
4911,Lauren Oliver,bornInCentury,Century_20
4912,Lauren Weisberger,wrote,BookThe_Devil_Wears_Prada_Novel
4913,Lauren Weisberger,writesGenre,GenreFiction
4914,Lauren Weisberger,bornInCentury,Century_20
4915,Laurent de Brunhoff,wrote,BookBabar_The_Elephant
4916,Laurent de Brunhoff,writesGenre,GenreChildrens_Literature
4917,Laurent de Brunhoff,bornInCentury,Century_20
4918,Laurie Halse Anderson,wrote,BookCatalyst_Novel
4919,Laurie Halse Anderson,wrote,BookChains_Novel
4920,Laurie Halse Anderson,wrote,BookShout_Memoir
4921,Laurie Halse Anderson,wrote,BookSpeak_Anderson_Novel
4922,Laurie Halse Anderson,wrote,BookTwisted_Anderson_Novel
4923,Laurie Halse Anderson,wrote,BookWintergirls
4924,Laurie Halse Anderson,writesGenre,GenreHistorical_Fiction
4925,Laurie Halse Anderson,writesGenre,GenrePicture_Books
4926,Laurie Halse Anderson,writesGenre,GenreYoung_Adult_Fiction
4927,Laurie Halse Anderson,bornInCentury,Century_20
4928,Lavie Tidhar,wrote,BookOsama_Novel
4929,Lavie Tidhar,writesGenre,GenreSlipstream_Genre
4930,Lavie Tidhar,bornInCentury,Century_20
4931,Lawrence Ritter,wrote,BookThe_Glory_Of_Their_Times
4932,Lawrence Ritter,writesGenre,GenreBusiness
4933,Lawrence Ritter,writesGenre,GenreSports
4934,Lawrence Ritter,bornInCentury,Century_20
4935,Lawrence Sanders,wrote,BookThe_Anderson_Tapes
4936,Lawrence Sanders,writesGenre,GenreCrime
4937,Lawrence Sanders,writesGenre,GenreFiction
4938,Lawrence Sanders,writesGenre,GenreMystery_Fiction
4939,Lawrence Sanders,bornInCentury,Century_20
4940,Lawrie Metcalf,wrote,BookHebe_Plant
4941,Lawrie Metcalf,writesGenre,GenreGardening_And_Plant_Guides
4942,Lawrie Metcalf,bornInCentury,Century_20
4943,Lea Bayers Rapp,wrote,BookMazel_Tov
4944,Lea Bayers Rapp,writesGenre,GenreChildrens_Fiction
4945,Lea Bayers Rapp,writesGenre,GenreNonfiction
4946,Lea Bayers Rapp,bornInCentury,Century_20
4947,Lee Carlson,wrote,BookPassage_To_Nirvana
4948,Lee Carlson,writesGenre,GenreMemoir
4949,Lee Carlson,bornInCentury,Century_20
4950,Lee Child,wrote,BookJack_Reacher
4951,Lee Child,writesGenre,GenreCrime_Fiction
4952,Lee Child,writesGenre,GenreMystery_Fiction
4953,Lee Child,writesGenre,GenreThriller_Genre
4954,Lee Child,bornInCentury,Century_20
4955,Lee Yeongdo,wrote,BookDragon_Raja
4956,Lee Yeongdo,wrote,BookThe_Bird_That_Drinks_Tears
4957,Lee Yeongdo,writesGenre,GenreFantasy
4958,Lee Yeongdo,bornInCentury,Century_20
4959,Leigh Bardugo,wrote,BookGrisha_Trilogy
4960,Leigh Bardugo,wrote,BookSix_Of_Crows
4961,Leigh Bardugo,writesGenre,GenreFantasy_Literature
4962,Leigh Bardugo,writesGenre,GenreYoung_Adult_Fiction
4963,Leigh Bardugo,bornInCentury,Century_20
4964,Leigh Brackett,wrote,BookEric_John_Stark
4965,Leigh Brackett,writesGenre,GenreCrime_Fiction
4966,Leigh Brackett,writesGenre,GenreScience_Fiction
4967,Leigh Brackett,bornInCentury,Century_20
4968,Len Lakofka,wrote,BookLendore_Isles
4969,Len Lakofka,writesGenre,GenreRoleplaying_Game
4970,Len Lakofka,bornInCentury,Century_20
4971,Leon Garfield,wrote,BookThe_God_Beneath_The_Sea
4972,Leon Garfield,writesGenre,GenreChildrens_Literature
4973,Leon Garfield,bornInCentury,Century_20
4974,Leon Parris,wrote,BookWolfboy
4975,Leon Parris,writesGenre,GenreMusical_Theatre
4976,Leon Parris,writesGenre,GenreFilm
4977,Leon Parris,writesGenre,GenreAnd_Tv
4978,Leon Parris,bornInCentury,Century_20
4979,Leon Uris,wrote,BookExodus_Uris_Novel
4980,Leon Uris,wrote,BookMila_18
4981,Leon Uris,wrote,BookQb_Vii
4982,Leon Uris,writesGenre,GenreHistorical_Fiction
4983,Leon Uris,bornInCentury,Century_20
4984,Leon de Winter,wrote,BookZoeken_Naar_Eileen_W
4985,Leon de Winter,writesGenre,GenreNovel
4986,Leon de Winter,bornInCentury,Century_20
4987,Leslie Ludy,wrote,BookWhen_God_Writes_Your_Love_Story
4988,Leslie Ludy,writesGenre,GenreChristianity
4989,Leslie Ludy,bornInCentury,Century_20
4990,Leslie McFarlane,wrote,BookHardy_Boys
4991,Leslie McFarlane,writesGenre,GenreYoung_Adult_Fiction
4992,Leslie McFarlane,bornInCentury,Century_20
4993,Lewis A. McArthur,wrote,BookOregon_Geographic_Names
4994,Lewis A. McArthur,writesGenre,GenreGeography
4995,Lewis A. McArthur,bornInCentury,Century_19
4996,Lewis Grassic Gibbon,wrote,BookA_Scots_Quair
4997,Lewis Grassic Gibbon,wrote,BookSunset_Song
4998,Lewis Grassic Gibbon,writesGenre,GenreGeneral_Fiction
4999,Lewis Grassic Gibbon,bornInCentury,Century_20
5000,Lewis Mumford,wrote,BookTechnics_And_Civilization
5001,Lewis Mumford,wrote,BookThe_City_In_History
5002,Lewis Mumford,wrote,BookThe_Myth_Of_The_Machine
5003,Lewis Mumford,writesGenre,GenreHistory
5004,Lewis Mumford,writesGenre,GenrePhilosophy
5005,Lewis Mumford,bornInCentury,Century_19
5006,Liad Shoham,wrote,BookThumbnail
5007,Liad Shoham,writesGenre,GenreCrime_Fiction
5008,Liad Shoham,bornInCentury,Century_20
5009,Lin Carter,wrote,BookImaginary_Worlds__The_Art_Of_Fantasy
5010,Lin Carter,writesGenre,GenreFantasy
5011,Lin Carter,writesGenre,GenreScience_Fiction
5012,Lin Carter,bornInCentury,Century_20
5013,Lincoln Child,wrote,BookAloysius_Pendergast
5014,Lincoln Child,writesGenre,GenreAdventure_Genre
5015,Lincoln Child,writesGenre,GenreTechnothriller
5016,Lincoln Child,writesGenre,GenreThriller_Genre
5017,Lincoln Child,bornInCentury,Century_20
5018,Linda Wolfe,wrote,BookWasted_The_Preppie_Murder
5019,Linda Wolfe,writesGenre,GenreCriticism
5020,Linda Wolfe,writesGenre,GenreJournalism
5021,Linda Wolfe,writesGenre,GenreNonfiction
5022,Linda Wolfe,writesGenre,GenreTrue_Crime
5023,Linda Wolfe,bornInCentury,Century_20
5024,Linden Dalecki,wrote,BookKid_B
5025,Linden Dalecki,writesGenre,GenreChildrens_Books
5026,Linden Dalecki,writesGenre,GenreNovels
5027,Linden Dalecki,writesGenre,GenreTeenager
5028,Linden Dalecki,bornInCentury,Century_20
5029,Linden MacIntyre,wrote,BookThe_Bishops_Man
5030,Linden MacIntyre,writesGenre,GenreNonfiction
5031,Linden MacIntyre,writesGenre,GenreFiction
5032,Linden MacIntyre,bornInCentury,Century_20
5033,Lisa Genova,wrote,BookStill_Alice_Novel
5034,Lisa Genova,writesGenre,GenreLiterary_Fiction
5035,Lisa Genova,bornInCentury,Century_20
5036,Liu Cixin,wrote,BookRemembrance_Of_Earths_Past
5037,Liu Cixin,writesGenre,GenreScience_Fiction
5038,Liu Cixin,bornInCentury,Century_20
5039,Liu E (writer),wrote,BookThe_Travels_Of_Lao_Can
5040,Liu E (writer),writesGenre,GenreIllustrated_Fiction
5041,Liu E (writer),bornInCentury,Century_19
5042,Livi Michael,wrote,BookThe_Whispering_Road
5043,Livi Michael,writesGenre,GenreFiction
5044,Livi Michael,bornInCentury,Century_20
5045,Liza Marklund,wrote,BookThe_Bomber_Film
5046,Liza Marklund,writesGenre,GenreCrime_Fiction
5047,Liza Marklund,writesGenre,GenreDetective_Fiction
5048,Liza Marklund,writesGenre,GenreMystery_Fiction
5049,Liza Marklund,bornInCentury,Century_20
5050,Lloyd Alexander,wrote,BookThe_Chronicles_Of_Prydain
5051,Lloyd Alexander,wrote,BookWestmark_Novel
5052,Lloyd Alexander,writesGenre,GenreChildrens_Literature
5053,Lloyd Alexander,writesGenre,GenreFantasy
5054,Lloyd Alexander,bornInCentury,Century_20
5055,Lois Lowry,wrote,BookNumber_The_Stars
5056,Lois Lowry,wrote,BookThe_Giver
5057,Lois Lowry,writesGenre,GenreFantasy
5058,Lois Lowry,bornInCentury,Century_20
5059,Lord Dunsany,wrote,BookThe_Gods_Of_Pegna
5060,Lord Dunsany,wrote,BookThe_King_Of_Elflands_Daughter
5061,Lord Dunsany,writesGenre,GenreCrime_Fiction
5062,Lord Dunsany,writesGenre,GenreHigh_Fantasy
5063,Lord Dunsany,writesGenre,GenreHorror_Fiction
5064,Lord Dunsany,writesGenre,GenreWeird_Fiction
5065,Lord Dunsany,bornInCentury,Century_19
5066,Lorin Morgan-Richards,wrote,BookA_Boy_Born_From_Mold_And_Other_Delectable_Morsels
5067,Lorin Morgan-Richards,wrote,BookLorin_Morganrichards
5068,Lorin Morgan-Richards,wrote,BookMema_And_The_Great_Mountain
5069,Lorin Morgan-Richards,wrote,BookSimon_Snootle_And_Other_Small_Stories
5070,Lorin Morgan-Richards,wrote,BookThe_Goodbye_Family
5071,Lorin Morgan-Richards,writesGenre,GenreGothic_Western
5072,Lorin Morgan-Richards,writesGenre,GenreGothic_Fiction
5073,Lorin Morgan-Richards,writesGenre,GenreLiterary_Nonsense
5074,Lorin Morgan-Richards,writesGenre,GenreSupernatural_Fiction
5075,Lorin Morgan-Richards,writesGenre,GenreSurrealism
5076,Lorin Morgan-Richards,writesGenre,GenreWeird_West
5077,Lorin Morgan-Richards,writesGenre,GenreWestern_Genre
5078,Lorin Morgan-Richards,writesGenre,GenreYoung_Adult_Fiction
5079,Lorin Morgan-Richards,bornInCentury,Century_20
5080,Louis Fles,wrote,BookAdolf_Hitler
5081,Louis Fles,writesGenre,GenreNonfiction
5082,Louis Fles,bornInCentury,Century_19
5083,Louis Sachar,wrote,BookHoles_Novel
5084,Louis Sachar,wrote,BookJohnnys_In_The_Basement
5085,Louis Sachar,wrote,BookSmall_Steps_Novel
5086,Louis Sachar,wrote,BookStanley_Yelnats_Survival_Guide_To_Camp_Green_Lake
5087,Louis Sachar,wrote,BookWayside_School_Book_Series
5088,Louis Sachar,writesGenre,GenreChildrens_Fiction
5089,Louis Sachar,bornInCentury,Century_20
5090,Louise Daniel Hutchinson,wrote,BookAnacostia_Community_Museum
5091,Louise Daniel Hutchinson,writesGenre,GenreNonfiction
5092,Louise Daniel Hutchinson,bornInCentury,Century_20
5093,Louise Erdrich,wrote,BookLove_Medicine
5094,Louise Erdrich,wrote,BookThe_Beet_Queen
5095,Louise Erdrich,wrote,BookThe_Bingo_Palace
5096,Louise Erdrich,wrote,BookThe_Night_Watchman_Novel
5097,Louise Erdrich,wrote,BookThe_Round_House_Novel
5098,Louise Erdrich,wrote,BookTracks_Novel
5099,Louise Erdrich,writesGenre,GenreNative_American_Studies
5100,Louise Erdrich,bornInCentury,Century_20
5101,Louise Fitzhugh,wrote,BookHarriet_The_Spy
5102,Louise Fitzhugh,writesGenre,GenreChildrens_Literature
5103,Louise Fitzhugh,writesGenre,GenreYoung_Adult_Fiction
5104,Louise Fitzhugh,bornInCentury,Century_20
5105,Louise Hay,wrote,BookYou_Can_Heal_Your_Life
5106,Louise Hay,writesGenre,GenreMetaphysics
5107,Louise Hay,writesGenre,GenreMotivation
5108,Louise Hay,writesGenre,GenreSelfhelp
5109,Louise Hay,bornInCentury,Century_20
5110,Louise Penny,wrote,BookChief_Inspector_Armand_Gamache
5111,Louise Penny,writesGenre,GenreMystery_Fiction
5112,Louise Penny,bornInCentury,Century_20
5113,Lourd de Veyra,wrote,BookHistory_With_Lourd
5114,Lourd de Veyra,writesGenre,GenrePoetry
5115,Lourd de Veyra,writesGenre,GenreEssay
5116,Lourd de Veyra,writesGenre,GenreNovel
5117,Lourd de Veyra,writesGenre,GenrePunk
5118,Lourd de Veyra,writesGenre,GenreSpoken_Word
5119,Lourd de Veyra,writesGenre,GenreJazz
5120,Lourd de Veyra,bornInCentury,Century_20
5121,Lucifer Chu,wrote,BookThe_Hobbit
5122,Lucifer Chu,wrote,BookThe_Lord_Of_The_Rings
5123,Lucifer Chu,writesGenre,GenreCriticism
5124,Lucifer Chu,writesGenre,GenreFantasy
5125,Lucifer Chu,writesGenre,GenreHigh_Fantasy
5126,Lucifer Chu,bornInCentury,Century_20
5127,Lucy Maud Montgomery,wrote,BookAnne_Of_Green_Gables
5128,Lucy Maud Montgomery,wrote,BookEmily_Of_New_Moon
5129,Lucy Maud Montgomery,wrote,BookRilla_Of_Ingleside
5130,Lucy Maud Montgomery,writesGenre,GenreCanadian_Literature
5131,Lucy Maud Montgomery,writesGenre,GenreChildrens_Novels
5132,Lucy Maud Montgomery,writesGenre,GenreShort_Fiction
5133,Lucy Maud Montgomery,bornInCentury,Century_19
5134,Ludovico Ariosto,wrote,BookOrlando_Furioso
5135,Ludovico Ariosto,writesGenre,GenreEpic_Poetry
5136,Ludovico Ariosto,bornInCentury,Century_15
5137,Ludwig Bemelmans,wrote,BookMadeline
5138,Ludwig Bemelmans,writesGenre,GenreChildrens_Literature
5139,Ludwig Bemelmans,bornInCentury,Century_19
5140,Luigi Pirandello,wrote,BookHenry_Iv_Pirandello
5141,Luigi Pirandello,wrote,BookOne
5142,Luigi Pirandello,wrote,BookNo_One_And_One_Hundred_Thousand
5143,Luigi Pirandello,wrote,BookSix_Characters_In_Search_Of_An_Author
5144,Luigi Pirandello,wrote,BookThe_Late_Mattia_Pascal
5145,Luigi Pirandello,writesGenre,GenreDrama
5146,Luigi Pirandello,writesGenre,GenreNovel
5147,Luigi Pirandello,writesGenre,GenrePoetry
5148,Luigi Pirandello,bornInCentury,Century_19
5149,Luis López Nieves,wrote,BookSeva_Short_Story
5150,Luis López Nieves,writesGenre,GenreNovel
5151,Luis López Nieves,writesGenre,GenreShort_Story
5152,Luis López Nieves,bornInCentury,Century_20
5153,Luiz Ruffato,wrote,BookLisbon
5154,Luiz Ruffato,writesGenre,GenreNovelist
5155,Luiz Ruffato,bornInCentury,Century_20
5156,Luke Rhinehart,wrote,BookAdventures_Of_Wim
5157,Luke Rhinehart,wrote,BookThe_Dice_Man
5158,Luke Rhinehart,wrote,BookThe_Search_For_The_Dice_Man
5159,Luke Rhinehart,writesGenre,GenreHumor
5160,Luke Rhinehart,bornInCentury,Century_20
5161,Lurana W. Sheldon,wrote,BookDime_Novel
5162,Lurana W. Sheldon,writesGenre,GenreNovels
5163,Lurana W. Sheldon,writesGenre,GenrePoetry
5164,Lurana W. Sheldon,writesGenre,GenreShort_Stories
5165,Lurana W. Sheldon,bornInCentury,Century_19
5166,Lydia Chukovskaya,wrote,BookSofia_Petrovna
5167,Lydia Chukovskaya,writesGenre,GenreFiction
5168,Lydia Chukovskaya,writesGenre,GenrePoetry
5169,Lydia Chukovskaya,writesGenre,GenreMemoirs
5170,Lydia Chukovskaya,bornInCentury,Century_20
5171,Lynda Williams,wrote,BookOkal_Rel_Universe
5172,Lynda Williams,writesGenre,GenreScience_Fiction
5173,Lynda Williams,bornInCentury,Century_20
5174,Lynley Dodd,wrote,BookHairy_Maclary_From_Donaldsons_Dairy
5175,Lynley Dodd,wrote,BookMy_Cat_Likes_To_Hide_In_Boxes
5176,Lynley Dodd,writesGenre,GenreChildrens_Literature
5177,Lynley Dodd,writesGenre,GenrePicture_Books
5178,Lynley Dodd,bornInCentury,Century_20
5179,Lynn Flewelling,wrote,BookNightrunner_Series
5180,Lynn Flewelling,writesGenre,GenreFantasy
5181,Lynn Flewelling,bornInCentury,Century_20
5182,Lysander Spooner,wrote,BookNo_Treason
5183,Lysander Spooner,wrote,BookThe_Unconstitutionality_Of_Slavery
5184,Lysander Spooner,writesGenre,GenreNonfiction
5185,Lysander Spooner,bornInCentury,Century_19
5186,Lyudmila Ulitskaya,wrote,BookSonechka
5187,Lyudmila Ulitskaya,writesGenre,GenreFiction
5188,Lyudmila Ulitskaya,writesGenre,GenreScript_Writing
5189,Lyudmila Ulitskaya,bornInCentury,Century_20
5190,László Krasznahorkai,wrote,BookSatantango_Novel
5191,László Krasznahorkai,wrote,BookSeiobo_There_Below
5192,László Krasznahorkai,wrote,BookThe_Melancholy_Of_Resistance
5193,László Krasznahorkai,wrote,BookWar_And_War
5194,László Krasznahorkai,writesGenre,GenreNovels
5195,László Krasznahorkai,writesGenre,GenreShort_Stories
5196,László Krasznahorkai,writesGenre,GenreScreenplays
5197,László Krasznahorkai,bornInCentury,Century_20
5198,M. K. Asante,wrote,BookBuck_A_Memoir
5199,M. K. Asante,wrote,BookWhile_Black_With_Mk_Asante
5200,M. K. Asante,writesGenre,GenreAfricanamerican_Literature
5201,M. K. Asante,writesGenre,GenreCreative_Nonfiction
5202,M. K. Asante,writesGenre,GenreHiphop
5203,M. K. Asante,writesGenre,GenreMemoir
5204,M. K. Asante,bornInCentury,Century_20
5205,M. M. Kaye,wrote,BookThe_Far_Pavilions
5206,M. M. Kaye,writesGenre,GenreHistorical_Fiction
5207,M. M. Kaye,bornInCentury,Century_20
5208,M. Stanton Evans,wrote,BookBlacklisted_By_History
5209,M. Stanton Evans,writesGenre,GenreNonfiction
